ID,CaseNumber,Date,Block,IUCR,PrimaryType,Description,Location Description,Arrest,Domestic,Beat,District,Ward,CommunityArea,FBICode,X Coordinate,Y Coordinate,Year,UpdatedOn,Latitude,Longitude,Location
10809370,JA108586,01/08/2017 05:50:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1.0,42.0,32.0,06,,,2017,01/15/2017 03:52:12 PM,,,
10809371,JA108695,01/08/2017 06:00:00 PM,054XX S HERMITAGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,932,9.0,16.0,61.0,08B,,,2017,01/15/2017 03:52:12 PM,,,
10809372,JA108646,01/08/2017 07:35:00 PM,021XX S WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1234,12.0,25.0,31.0,08B,,,2017,01/15/2017 03:52:12 PM,,,
10809373,JA108666,01/08/2017 07:50:00 PM,088XX S COTTAGE GROVE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,OTHER,True,False,632,6.0,8.0,44.0,18,,,2017,01/15/2017 03:52:12 PM,,,
10809374,JA108713,01/08/2017 09:15:00 PM,062XX S EBERHART AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,False,True,313,3.0,20.0,42.0,04B,,,2017,01/15/2017 03:52:12 PM,,,
10809375,JA108614,01/08/2017 06:30:00 PM,017XX W JUNEWAY TER,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,SIDEWALK,False,True,2422,24.0,49.0,1.0,04B,,,2017,01/15/2017 03:52:12 PM,,,
10809376,JA108709,01/08/2017 09:07:00 PM,044XX S CAMPBELL AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,False,False,922,9.0,12.0,58.0,03,,,2017,01/15/2017 03:52:12 PM,,,
10809377,JA108681,01/08/2017 02:55:00 PM,030XX S NORMAL AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,914,9.0,11.0,60.0,05,,,2017,01/15/2017 03:52:12 PM,,,
10809378,JA108706,01/08/2017 08:46:00 PM,048XX W CONGRESS PKWY,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,False,1533,15.0,24.0,25.0,24,,,2017,01/15/2017 03:52:12 PM,,,
10809379,JA108701,01/08/2017 07:58:00 PM,001XX S FRANCISCO AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,False,False,1124,11.0,2.0,27.0,26,,,2017,01/15/2017 03:52:12 PM,,,
10809382,JA108744,01/08/2017 10:05:00 PM,040XX W WASHINGTON BLVD,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,True,False,1114,11.0,28.0,26.0,26,,,2017,01/15/2017 03:52:12 PM,,,
10809383,JA108672,01/08/2017 06:00:00 PM,013XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,131,1.0,2.0,33.0,07,,,2017,01/15/2017 03:52:12 PM,,,
10809384,JA108722,01/08/2017 06:00:00 PM,015XX N DAMEN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1424,14.0,1.0,24.0,06,,,2017,01/15/2017 03:52:12 PM,,,
10809385,JA108741,01/08/2017 09:00:00 PM,027XX N MAPLEWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,1411,14.0,1.0,22.0,14,,,2017,01/15/2017 03:52:12 PM,,,
10809386,JA108725,01/08/2017 09:45:00 PM,079XX S DAMEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,False,False,611,6.0,18.0,71.0,07,,,2017,01/15/2017 03:52:12 PM,,,
10809387,JA108492,01/08/2017 04:20:00 PM,030XX S ST LOUIS AVE,0460,BATTERY,SIMPLE,STREET,False,False,1032,10.0,22.0,30.0,08B,,,2017,01/15/2017 03:52:12 PM,,,
10809388,JA108734,01/08/2017 09:30:00 PM,030XX N CENTRAL AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,True,False,2514,25.0,31.0,19.0,26,,,2017,01/15/2017 03:52:12 PM,,,
10809390,JA108664,01/08/2017 08:11:00 PM,016XX S HALSTED ST,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,False,False,1235,12.0,25.0,31.0,04A,,,2017,01/15/2017 03:52:12 PM,,,
10809391,JA108682,01/08/2017 08:03:00 PM,012XX N HALSTED ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,False,False,1822,18.0,32.0,8.0,07,,,2017,01/15/2017 03:52:12 PM,,,
10809392,JA108716,01/08/2017 09:13:00 PM,035XX W ROOSEVELT RD,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,OTHER,False,True,1021,10.0,24.0,29.0,04B,,,2017,01/15/2017 03:52:12 PM,,,
10809394,JA108668,01/08/2017 08:15:00 PM,013XX S SAWYER AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,False,False,1022,10.0,24.0,29.0,04B,,,2017,01/15/2017 03:52:12 PM,,,
10809395,JA108630,01/08/2017 05:25:00 PM,019XX S TRUMBULL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1024,10.0,24.0,29.0,08B,,,2017,01/15/2017 03:52:12 PM,,,
10809396,JA108755,01/08/2017 10:35:00 PM,002XX E 89TH PL,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,False,633,6.0,6.0,44.0,24,,,2017,01/15/2017 03:52:12 PM,,,
10809397,JA108753,01/08/2017 09:23:00 PM,014XX S KEELER AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,VACANT LOT/LAND,True,False,1011,10.0,24.0,29.0,18,,,2017,01/15/2017 03:52:12 PM,,,
10809398,JA108742,01/08/2017 07:07:00 PM,060XX N HERMITAGE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,2433,24.0,40.0,77.0,26,,,2017,01/15/2017 03:52:12 PM,,,
10809399,JA108745,01/08/2017 09:43:00 PM,122XX S HALSTED ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,False,523,5.0,34.0,53.0,26,,,2017,01/15/2017 03:52:12 PM,,,
10809400,JA108758,01/08/2017 02:30:00 PM,0000X N PARKSIDE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1513,15.0,29.0,25.0,11,,,2017,01/15/2017 03:52:12 PM,,,
10809402,JA108697,01/08/2017 08:45:00 PM,014XX S CANAL ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,GOVERNMENT BUILDING/PROPERTY,False,False,124,1.0,2.0,28.0,04A,,,2017,01/15/2017 03:52:12 PM,,,
10809403,JA108739,01/08/2017 09:58:00 PM,049XX S MARSHFIELD AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,931,9.0,16.0,61.0,09,,,2017,01/15/2017 03:52:12 PM,,,
10809404,JA108733,01/08/2017 09:28:00 PM,029XX W 59TH ST,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,False,824,8.0,14.0,63.0,26,,,2017,01/15/2017 03:52:12 PM,,,
10809405,JA108714,01/08/2017 09:26:00 PM,035XX W 65TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,831,8.0,15.0,66.0,08B,,,2017,01/15/2017 03:52:12 PM,,,
10809407,JA108717,01/08/2017 05:00:00 PM,017XX W CERMAK RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1234,12.0,25.0,31.0,14,,,2017,01/15/2017 03:52:12 PM,,,
10809411,JA108639,01/08/2017 03:00:00 PM,008XX W 51ST PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,934,9.0,3.0,61.0,14,,,2017,01/15/2017 03:52:12 PM,,,
10809412,JA108650,01/08/2017 07:06:00 PM,033XX S STATE ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,211,2.0,3.0,35.0,03,,,2017,01/15/2017 03:52:12 PM,,,
10809413,JA108030,01/08/2017 06:00:00 AM,0000X E 104TH ST,0810,THEFT,OVER $500,STREET,False,False,512,5.0,9.0,49.0,06,,,2017,01/15/2017 03:52:12 PM,,,
10809414,JA108009,01/08/2017 04:00:00 AM,041XX S LAKE PARK AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,False,False,214,2.0,4.0,36.0,03,,,2017,01/15/2017 03:52:12 PM,,,
10809415,JA108754,01/08/2017 09:36:00 PM,001XX E KENSINGTON AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,False,532,5.0,9.0,53.0,26,,,2017,01/15/2017 03:52:12 PM,,,
10809416,JA108503,01/08/2017 02:00:00 PM,002XX W 105TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,512,5.0,34.0,49.0,06,,,2017,01/15/2017 03:52:12 PM,,,
10809418,JA108752,01/08/2017 10:50:00 PM,127XX S GREEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,523,5.0,34.0,53.0,08B,,,2017,01/15/2017 03:52:12 PM,,,
10809419,JA108545,01/08/2017 05:25:00 PM,117XX S WENTWORTH AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,False,True,522,5.0,34.0,53.0,04A,,,2017,01/15/2017 03:52:12 PM,,,
10809420,JA108719,01/08/2017 09:30:00 PM,054XX S LAFLIN ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,False,False,934,9.0,16.0,61.0,04B,,,2017,01/15/2017 03:52:12 PM,,,
10809422,JA108776,01/08/2017 11:25:00 PM,015XX N KEATING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2533,25.0,37.0,25.0,08B,,,2017,01/15/2017 03:52:12 PM,,,
10809424,JA108762,01/08/2017 10:30:00 PM,010XX N LOREL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1524,15.0,37.0,25.0,07,,,2017,01/15/2017 03:52:12 PM,,,
10809425,JA108777,01/08/2017 10:15:00 PM,003XX S FEDERAL ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,113,1.0,2.0,32.0,07,,,2017,01/15/2017 03:52:12 PM,,,
10809426,JA108760,01/08/2017 10:50:00 PM,001XX W NORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,False,False,1814,18.0,43.0,7.0,07,,,2017,01/15/2017 03:52:12 PM,,,
10809428,JA108757,01/08/2017 09:00:00 PM,063XX W BARRY AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,True,False,2511,25.0,36.0,19.0,04A,,,2017,01/15/2017 03:52:12 PM,,,
10809429,JA108556,01/08/2017 04:30:00 PM,003XX W WOLF POINT PLZ,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1831,18.0,42.0,8.0,08B,,,2017,01/15/2017 03:52:12 PM,,,
10809430,JA108787,01/08/2017 11:50:00 PM,017XX N KEDVALE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,2534,25.0,30.0,20.0,26,,,2017,01/15/2017 03:52:12 PM,,,
10809431,JA108771,01/08/2017 10:00:00 AM,079XX S CICERO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,834,8.0,13.0,70.0,14,,,2017,01/15/2017 03:52:12 PM,,,
10809432,JA108780,01/08/2017 09:00:00 AM,045XX S MOZART ST,0460,BATTERY,SIMPLE,STREET,False,False,922,9.0,12.0,58.0,08B,,,2017,01/15/2017 03:52:12 PM,,,
10809434,JA108705,01/08/2017 08:30:00 PM,006XX N LA SALLE DR,0820,THEFT,$500 AND UNDER,GAS STATION,False,False,1832,18.0,42.0,8.0,06,,,2017,01/15/2017 03:52:12 PM,,,
10809435,JA108772,01/08/2017 06:00:00 PM,016XX W BELMONT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,1922,19.0,32.0,6.0,08B,,,2017,01/15/2017 03:52:12 PM,,,
10809436,JA108784,01/08/2017 11:42:00 PM,053XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,231,2.0,3.0,40.0,08B,,,2017,01/15/2017 03:52:12 PM,,,
10809437,JA108769,01/08/2017 11:05:00 PM,054XX S JUSTINE ST,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,True,False,934,9.0,16.0,61.0,26,,,2017,01/15/2017 03:52:12 PM,,,
10809438,JA108631,01/08/2017 06:08:00 PM,004XX N HARDING AVE,0560,ASSAULT,SIMPLE,RESIDENCE,True,False,1122,11.0,27.0,23.0,08A,,,2017,01/15/2017 03:52:12 PM,,,
10809440,JA108794,01/08/2017 10:50:00 PM,016XX N DAMEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1434,14.0,32.0,24.0,14,,,2017,01/15/2017 03:52:12 PM,,,
10809441,JA108798,01/08/2017 11:30:00 PM,063XX S ASHLAND AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRAIN,False,False,725,7.0,16.0,67.0,14,,,2017,01/15/2017 03:52:12 PM,,,
10809443,JA108015,01/08/2017 05:25:00 AM,054XX S MILLARD AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,False,822,8.0,23.0,62.0,04A,,,2017,01/15/2017 03:52:12 PM,,,
10809444,JA108789,01/08/2017 10:20:00 PM,002XX W 106TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,512,5.0,34.0,49.0,08B,,,2017,01/15/2017 03:52:12 PM,,,
10809445,JA108724,01/08/2017 09:30:00 PM,056XX S PAULINA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,False,715,7.0,15.0,67.0,08B,,,2017,01/15/2017 03:52:12 PM,,,
10809446,JA108786,01/08/2017 11:45:00 PM,028XX W 65TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,823,8.0,15.0,66.0,08B,,,2017,01/15/2017 03:52:12 PM,,,
10809447,JA108704,01/08/2017 09:00:00 PM,023XX S MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,131,1.0,2.0,33.0,14,,,2017,01/15/2017 03:52:12 PM,,,
10809449,JA108738,01/08/2017 10:15:00 PM,080XX S KILBOURN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,False,False,834,8.0,13.0,70.0,07,,,2017,01/15/2017 03:52:12 PM,,,
10809451,JA108778,01/08/2017 08:00:00 PM,001XX N LARAMIE AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,True,1523,15.0,28.0,25.0,02,,,2017,01/15/2017 03:52:12 PM,,,
10809452,JA108781,01/08/2017 10:06:00 PM,008XX S STATE ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,OTHER,False,False,123,1.0,2.0,32.0,08B,,,2017,01/15/2017 03:52:12 PM,,,
10809453,JA108790,01/08/2017 11:55:00 PM,012XX S FAIRFIELD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1023,10.0,28.0,29.0,18,,,2017,01/15/2017 03:52:12 PM,,,
10809463,JA108748,01/08/2017 10:00:00 PM,078XX S BURNHAM AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,421,4.0,7.0,43.0,08B,,,2017,01/15/2017 03:52:12 PM,,,
10809464,JA108759,01/08/2017 10:55:00 PM,028XX E 79TH ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,False,False,421,4.0,7.0,43.0,04A,,,2017,01/15/2017 03:52:12 PM,,,
10809465,JA108820,01/08/2017 01:30:00 PM,067XX S CLAREMONT AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,832,8.0,17.0,66.0,05,,,2017,01/15/2017 03:52:12 PM,,,
10809466,JA108746,01/08/2017 10:00:00 PM,090XX S GREENWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,413,4.0,8.0,47.0,08B,,,2017,01/15/2017 03:52:12 PM,,,
10809467,JA108773,01/08/2017 11:00:00 PM,039XX W COLUMBUS AVE,031A,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,False,False,834,8.0,18.0,70.0,03,,,2017,01/15/2017 03:52:12 PM,,,
10809468,JA108818,01/08/2017 11:00:00 PM,062XX S RACINE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRAIN,False,False,713,7.0,16.0,67.0,14,,,2017,01/15/2017 03:52:12 PM,,,
10809469,JA108802,01/08/2017 11:45:00 PM,020XX E 74TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,DRIVEWAY - RESIDENTIAL,False,False,333,3.0,5.0,43.0,26,,,2017,01/15/2017 03:52:12 PM,,,
10809472,JA108815,01/08/2017 02:15:00 PM,015XX W LAKE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1215,12.0,27.0,28.0,07,,,2017,01/15/2017 03:52:12 PM,,,
10809473,JA108686,01/08/2017 07:36:00 PM,038XX W GLADYS AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,RESIDENCE,True,False,1133,11.0,28.0,26.0,15,,,2017,01/15/2017 03:52:12 PM,,,
10809479,JA108774,01/08/2017 11:15:00 PM,074XX S ELLIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,323,3.0,8.0,69.0,08B,,,2017,01/15/2017 03:52:12 PM,,,
10809480,JA108783,01/08/2017 10:30:00 PM,024XX N MILWAUKEE AVE,0810,THEFT,OVER $500,STREET,False,False,1414,14.0,35.0,22.0,06,,,2017,01/15/2017 03:52:12 PM,,,
10809491,JA108727,01/08/2017 09:30:00 PM,026XX N NARRAGANSETT AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,False,False,2512,25.0,36.0,19.0,11,,,2017,01/15/2017 03:52:12 PM,,,
10809496,JA108782,01/08/2017 11:15:00 PM,020XX W ARTHUR AVE,0460,BATTERY,SIMPLE,RESIDENCE,True,False,2412,24.0,50.0,2.0,08B,,,2017,01/15/2017 03:52:12 PM,,,
10809497,JA108840,01/08/2017 07:00:00 AM,018XX W PERSHING RD,0810,THEFT,OVER $500,GOVERNMENT BUILDING/PROPERTY,False,False,924,9.0,12.0,61.0,06,,,2017,01/15/2017 03:52:12 PM,,,
10809506,JA108851,01/08/2017 05:00:00 PM,040XX N DRAKE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,1723,17.0,33.0,16.0,26,,,2017,01/15/2017 03:52:12 PM,,,
10809507,JA108847,01/08/2017 03:00:00 PM,038XX S EVANS AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,212,2.0,4.0,36.0,06,,,2017,01/15/2017 03:52:12 PM,,,
10809509,JA107930,01/08/2017 01:30:00 AM,002XX W 87TH ST,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),False,False,634,6.0,21.0,44.0,03,,,2017,01/15/2017 03:52:12 PM,,,
10809513,JA108856,01/08/2017 04:00:00 AM,071XX N WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2411,24.0,50.0,2.0,14,,,2017,01/15/2017 03:52:12 PM,,,
10809515,JA108730,01/08/2017 10:00:00 PM,030XX S LOCK ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,913,9.0,11.0,60.0,05,,,2017,01/15/2017 03:52:12 PM,,,
10809518,JA108788,01/08/2017 11:57:00 PM,0000X W 69TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,722,7.0,6.0,69.0,03,,,2017,01/15/2017 03:52:12 PM,,,
10809521,JA108811,01/08/2017 10:00:00 PM,053XX S HAMLIN AVE,031A,ROBBERY,ARMED: HANDGUN,VEHICLE NON-COMMERCIAL,False,False,822,8.0,23.0,62.0,03,,,2017,01/15/2017 03:52:12 PM,,,
10809523,JA108869,01/08/2017 09:00:00 PM,088XX S DAUPHIN AVE,0820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,False,False,632,6.0,8.0,44.0,06,,,2017,01/15/2017 03:52:12 PM,,,
10809525,JA108339,01/08/2017 01:30:00 PM,088XX S ESCANABA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,423,4.0,10.0,46.0,08B,,,2017,01/15/2017 03:52:12 PM,,,
10809534,JA108861,01/08/2017 04:30:00 PM,032XX W LE MOYNE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1422,14.0,26.0,23.0,07,,,2017,01/15/2017 03:52:12 PM,,,
10809537,JA108881,01/08/2017 10:50:00 PM,069XX S KIMBARK AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,321,3.0,5.0,69.0,06,,,2017,01/15/2017 03:52:12 PM,,,
10809538,JA108874,01/08/2017 10:00:00 PM,075XX S EGGLESTON AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,621,6.0,17.0,69.0,06,,,2017,01/15/2017 03:52:12 PM,,,
10809539,JA108873,01/08/2017 10:30:00 AM,007XX W ROOT ST,0810,THEFT,OVER $500,OTHER,False,False,925,9.0,11.0,61.0,06,,,2017,01/15/2017 03:52:12 PM,,,
10809545,JA107894,01/08/2017 12:50:00 AM,011XX W 76TH ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,612,6.0,17.0,71.0,08A,,,2017,01/15/2017 03:52:12 PM,,,
10809547,JA108893,01/08/2017 06:30:00 PM,058XX N KENMORE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2022,20.0,48.0,77.0,06,,,2017,01/15/2017 03:52:12 PM,,,
10809551,JA108889,01/08/2017 08:45:00 PM,117XX S INDIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,532,5.0,9.0,53.0,14,,,2017,01/15/2017 03:52:12 PM,,,
10809552,JA108110,01/08/2017 08:30:00 AM,043XX N MENARD AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,False,1624,16.0,38.0,15.0,14,,,2017,01/15/2017 03:52:12 PM,,,
10809553,JA108122,01/08/2017 02:00:00 AM,047XX N CENTRAL AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1622,16.0,45.0,15.0,08A,,,2017,01/15/2017 03:52:12 PM,,,
10809555,JA108898,01/08/2017 09:00:00 PM,018XX W EVERGREEN AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,1424,14.0,1.0,24.0,06,,,2017,01/15/2017 03:52:12 PM,,,
10809556,JA108902,01/08/2017 10:00:00 PM,057XX S CALUMET AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,False,False,232,2.0,20.0,40.0,14,,,2017,01/15/2017 03:52:12 PM,,,
10809564,JA108720,01/08/2017 09:35:00 PM,002XX N WESTERN AVE,0820,THEFT,$500 AND UNDER,GAS STATION,False,False,1223,12.0,27.0,28.0,06,,,2017,01/15/2017 03:52:12 PM,,,
10809588,JA108926,01/08/2017 08:00:00 PM,006XX N CLARK ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,1832,18.0,42.0,8.0,06,,,2017,01/15/2017 03:52:12 PM,,,
10809589,JA108912,01/08/2017 06:30:00 PM,102XX S RACINE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2232,22.0,34.0,73.0,14,,,2017,01/15/2017 03:52:12 PM,,,
10810660,JA109702,01/08/2017 06:00:00 AM,018XX N CLEVELAND AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,1813,18.0,43.0,7.0,26,,,2017,01/15/2017 03:52:12 PM,,,
10809590,JA108903,01/08/2017 11:00:00 PM,009XX S SACRAMENTO BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1135,11.0,28.0,27.0,14,,,2017,01/15/2017 03:52:12 PM,,,
10809591,JA108899,01/08/2017 08:00:00 PM,011XX S FRANCISCO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),False,False,1135,11.0,28.0,29.0,14,,,2017,01/15/2017 03:52:12 PM,,,
10809606,JA108883,01/08/2017 10:00:00 PM,022XX N KARLOV AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2525,25.0,31.0,20.0,07,,,2017,01/15/2017 03:52:12 PM,,,
10809617,JA108749,01/08/2017 06:00:00 AM,049XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,False,False,224,2.0,3.0,38.0,05,,,2017,01/15/2017 03:52:12 PM,,,
10809618,JA108518,01/08/2017 04:50:00 PM,018XX E 71ST ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,333,3.0,5.0,43.0,08A,,,2017,01/15/2017 03:52:12 PM,,,
10809625,JA108728,01/08/2017 09:20:00 PM,026XX N NARRAGANSETT AVE,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,2512,25.0,36.0,19.0,08A,,,2017,01/15/2017 03:52:12 PM,,,
10809636,JA108876,01/08/2017 08:00:00 PM,065XX N ROCKWELL ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2412,24.0,50.0,2.0,07,,,2017,01/15/2017 03:52:12 PM,,,
10809642,JA108936,01/08/2017 10:30:00 PM,059XX W SUPERIOR ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1511,15.0,29.0,25.0,14,,,2017,01/15/2017 03:52:12 PM,,,
10809648,JA108182,01/08/2017 11:15:00 AM,031XX W 40TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,921,9.0,14.0,58.0,08B,,,2017,01/15/2017 03:52:12 PM,,,
10809665,JA108978,01/08/2017 05:00:00 PM,048XX S THROOP ST,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,RESIDENCE,False,False,933,9.0,20.0,61.0,07,,,2017,01/15/2017 03:52:12 PM,,,
10809677,JA108315,01/08/2017 01:29:00 PM,016XX N WASHTENAW AVE,0460,BATTERY,SIMPLE,STREET,False,False,1421,14.0,1.0,24.0,08B,,,2017,01/15/2017 03:52:12 PM,,,
10809680,JA108074,01/08/2017 06:24:00 AM,017XX N MILWAUKEE AVE,0610,BURGLARY,FORCIBLE ENTRY,TAVERN/LIQUOR STORE,False,False,1434,14.0,32.0,24.0,05,,,2017,01/15/2017 03:52:12 PM,,,
10809683,JA108200,01/08/2017 08:40:00 AM,072XX S PHILLIPS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,334,3.0,7.0,43.0,08B,,,2017,01/15/2017 03:52:12 PM,,,
10809696,JA108984,01/08/2017 10:00:00 AM,133XX S AVENUE L,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,True,433,4.0,10.0,55.0,26,,,2017,01/15/2017 03:52:12 PM,,,
